highway	name	@type	@id	@lat	@lon
		node	353357986	46.7808355	23.5784457
		node	353357989	46.7809505	23.5785954
		node	353357993	46.7814156	23.5788498
		node	353414621	46.7816285	23.5787120
		node	353414623	46.7816672	23.5784997
		node	353414624	46.7816735	23.5783617
		node	2817332109	46.7813643	23.5788516
		node	5599488470	46.7816580	23.5786106
		node	5599488471	46.7815754	23.5787774
		node	6806167415	46.7808808	23.5785283
		node	6806167416	46.7810947	23.5786986
		node	6806167417	46.7813087	23.5788341
		node	6806167426	46.7803994	23.5777710
		node	6806167427	46.7804782	23.5778030
residential	Strada Buhuși	way	31579629		
		node	353358792	46.7803117	23.5748026
		node	353358793	46.7805198	23.5747171
		node	353358795	46.7805826	23.5746731
		node	353358796	46.7806425	23.5746074
		node	353358797	46.7814630	23.5735619
		node	6806167420	46.7803761	23.5747864
		node	6806167421	46.7810584	23.5740902
residential	Strada Aramei	way	190358914		
		node	2009760904	46.7820752	23.5760690
		node	2009760906	46.7815747	23.5761421
residential	Strada Vânătorului	way	240222769		
		node	353355837	46.7788457	23.5737539
		node	353355839	46.7788731	23.5738544
residential	Strada Migdalului	way	691294236		
		node	6486658934	46.7795050	23.5765186
		node	6486658936	46.7794986	23.5760955
residential	Strada Gruia	way	1005272062		
		node	353357018	46.7776140	23.5768550
		node	6806167434	46.7775833	23.5767860
service	Strada Emil Isac	way	7976631		
		node	59667716	46.7717194	23.5844422
		node	5599390290	46.7718254	23.5840981
		node	8213405871	46.7719326	23.5838391
traffic_signals		node	8305692525	46.7717621	23.5842470
residential	Strada General Dragalina	way	24283528		
crossing		node	262941973	46.7725522	23.5821009
		node	262942056	46.7738106	23.5858751
		node	262942057	46.7736203	23.5855170
		node	262942058	46.7733760	23.5849389
		node	262942061	46.7728350	23.5828586
		node	262942062	46.7726831	23.5824205
		node	581287560	46.7725413	23.5820742
	Dragalina Sud	node	1705983288	46.7726585	23.5823681
	Dragalina Nord	node	1710529786	46.7725869	23.5821824
		node	2322596640	46.7726021	23.5822227
		node	2322596649	46.7727785	23.5826747
		node	2322596666	46.7730761	23.5838101
		node	2322596679	46.7732080	23.5843650
		node	2843282455	46.7735011	23.5852402
		node	6393774990	46.7729360	23.5832461
		node	6473301072	46.7734387	23.5850984
		node	6473301073	46.7733275	23.5848007
		node	6473301074	46.7732761	23.5846371
		node	6473301075	46.7737592	23.5857890
		node	6473301076	46.7736977	23.5856817
residential	Strada Ștefan Ludwig Roth	way	24283552		
		node	262942056	46.7738106	23.5858751
		node	262942291	46.7739971	23.5860053
		node	262942292	46.7742227	23.5860889
		node	262942293	46.7743728	23.5861353
		node	262942294	46.7744389	23.5861512
		node	2322596716	46.7738949	23.5859276
		node	3213241152	46.7743108	23.5861185
residential	Strada Ștefan Ludwig Roth	way	24283574		
		node	262942216	46.7747584	23.5862976
		node	262942294	46.7744389	23.5861512
		node	262942524	46.7746340	23.5862280
		node	4020995689	46.7745550	23.5861821
		node	6806167525	46.7746728	23.5862531
		node	6806167529	46.7747272	23.5862835
		node	6806167530	46.7745984	23.5862040
		node	6806167531	46.7745055	23.5861652
residential	Strada Emil Isac	way	38215485		
		node	59667716	46.7717194	23.5844422
		node	258985257	46.7710427	23.5848206
		node	1883210477	46.7715476	23.5845795
crossing		node	3188962990	46.7716363	23.5845057
		node	3503566694	46.7715985	23.5845439
		node	5755037083	46.7715717	23.5845660
traffic_signals		node	8305692528	46.7716202	23.5845224
		node	8548435351	46.7713754	23.5846511
residential	Strada Constantin Daicoviciu	way	177921034		
		node	258985257	46.7710427	23.5848206
		node	1883210475	46.7712305	23.5855962
crossing		node	6349934274	46.7710557	23.5848761
stop		node	8305692526	46.7710672	23.5849236
residential	Strada Paul Chinezu	way	177921036		
		node	291927725	46.7707261	23.5858665
		node	1883210475	46.7712305	23.5855962
		node	5755037085	46.7705097	23.5859641
		node	8285146172	46.7703066	23.5860691
stop		node	8305692530	46.7711731	23.5856269
residential	Strada Virgil Fulicea	way	177921038		
		node	258985255	46.7700913	23.5850845
		node	1883210467	46.7701243	23.5855116
		node	1883210468	46.7701425	23.5856219
		node	1883210469	46.7701575	23.5856831
		node	4611970203	46.7701763	23.5857442
crossing		node	6349934273	46.7700961	23.5851465
residential	Strada Octavian Petrovici	way	177921854		
		node	291927003	46.7719660	23.5862370
		node	1883210475	46.7712305	23.5855962
		node	1883218073	46.7715498	23.5854356
		node	1883218076	46.7715972	23.5854319
		node	1883218078	46.7716344	23.5854576
		node	1883218080	46.7716688	23.5855101
		node	1883218082	46.7717159	23.5856169
		node	1883218085	46.7718181	23.5858832
		node	1883218086	46.7719008	23.5860930
		node	2812979749	46.7713036	23.5855602
		node	7070520537	46.7719787	23.5862633
steps	Aleea Scărilor	way	223357853		
		node	2322596708	46.7737935	23.5852020
		node	2322596709	46.7738009	23.5854063
		node	2322596711	46.7738575	23.5849949
		node	2322596713	46.7738667	23.5856324
		node	2322596715	46.7738830	23.5857772
		node	2322596716	46.7738949	23.5859276
		node	2322596717	46.7739739	23.5847225
		node	2322596719	46.7740056	23.5845746
		node	2322596721	46.7740403	23.5840619
		node	2322596722	46.7740924	23.5837933
		node	2322596723	46.7741240	23.5836980
		node	2397663242	46.7740665	23.5842431
		node	2843282453	46.7741220	23.5837095
		node	2843286409	46.7745296	23.5825268
		node	6248840892	46.7745241	23.5825423
		node	9027823458	46.7744973	23.5826196
footway	Aleea a 2-a	way	223357863		
		node	643354706	46.7735202	23.5831643
		node	2322596707	46.7736449	23.5835140
		node	2322596712	46.7737915	23.5839229
		node	2322596714	46.7738820	23.5843987
		node	2322596718	46.7739810	23.5843819
		node	2397663242	46.7740665	23.5842431
		node	7963129777	46.7738244	23.5842079
steps	Strada Galileo Galilei	way	231374322		
		node	262942524	46.7746340	23.5862280
		node	353353443	46.7745816	23.5833963
		node	2397663246	46.7745574	23.5850179
		node	2397663248	46.7745680	23.5841818
		node	2397663249	46.7746392	23.5850333
service	Strada Alexandru Ciurea	way	306097794		
		node	3109114483	46.7702508	23.5839099
		node	3109114484	46.7702616	23.5848068
		node	7973738987	46.7702574	23.5844551
		node	7973738988	46.7702560	23.5843429
service	Strada Alexandru Ciura	way	306097796		
		node	3109114485	46.7702639	23.5850019
		node	3109114486	46.7702622	23.5850296
		node	9132139463	46.7702633	23.5850120
service	Strada Alexandru Ciura	way	306097798		
		node	3109114484	46.7702616	23.5848068
		node	3109114485	46.7702639	23.5850019
residential	Strada Mamaia	way	315218381		
		node	262941942	46.7723801	23.5815225
		node	3213243016	46.7722198	23.5816689
		node	3213243017	46.7722633	23.5816754
		node	3213243018	46.7723109	23.5816459
		node	3213243019	46.7723384	23.5816048
residential	Strada Nicolaus Copernicus	way	364789855		
		node	262942294	46.7744389	23.5861512
		node	3688329589	46.7742827	23.5858743
		node	3688329590	46.7742902	23.5857035
		node	3688329591	46.7742841	23.5859279
		node	3688329592	46.7742994	23.5859534
		node	3688329593	46.7743274	23.5847938
		node	3688329594	46.7743310	23.5859781
		node	3688329595	46.7743851	23.5859989
		node	3688329596	46.7744186	23.5860070
		node	3688329597	46.7744499	23.5860800
		node	6806167532	46.7744348	23.5860170
		node	6806167533	46.7744426	23.5860298
		node	6806167534	46.7744485	23.5860546
residential	Strada Virgil Fulicea	way	466395275		
		node	4611970203	46.7701763	23.5857442
		node	8285146172	46.7703066	23.5860691
		node	9363452511	46.7703304	23.5861285
primary	Strada Emil Isac	way	500749781		
		node	59667716	46.7717194	23.5844422
		node	3039148006	46.7722307	23.5834098
		node	5599390302	46.7722496	23.5828949
		node	5601072386	46.7718244	23.5842832
		node	5601072387	46.7717917	23.5843550
crossing		node	5741069909	46.7721993	23.5835030
		node	5754947556	46.7722502	23.5833212
		node	5755037075	46.7722347	23.5828442
		node	5755037081	46.7722745	23.5831083
		node	7702225919	46.7720095	23.5839074
		node	8294822806	46.7718887	23.5841528
crossing		node	8566746820	46.7722154	23.5834578
		node	8992755489	46.7722628	23.5829399
		node	8992755490	46.7722660	23.5832148
footway	Podul Elisabeta	way	607180602		
		node	582705964	46.7722210	23.5824747
		node	582705966	46.7724645	23.5821982
footway	Aleea 1	way	694262074		
		node	643354699	46.7729800	23.5818550
		node	2322596711	46.7738575	23.5849949
		node	6518067839	46.7736663	23.5844351
		node	6518067840	46.7737772	23.5848895
		node	6518067841	46.7737563	23.5846810
		node	6518067842	46.7735706	23.5839755
		node	6518067843	46.7734554	23.5835942
		node	6518067844	46.7732163	23.5827815
		node	6518067845	46.7731488	23.5823766
		node	6518067846	46.7730563	23.5820592
pedestrian	Piața Operei Maghiare	way	892462100		
		node	1946115611	46.7722680	23.5840577
		node	1946115612	46.7722844	23.5839954
		node	1946115613	46.7723139	23.5839211
		node	1946115614	46.7723386	23.5838683
		node	1946115615	46.7723632	23.5838300
		node	1946115616	46.7723993	23.5837773
		node	1946115618	46.7724288	23.5837461
		node	4322863401	46.7722268	23.5835234
		node	8213405878	46.7722680	23.5834755
		node	8213405881	46.7722443	23.5840508
		node	8213405882	46.7720949	23.5839208
		node	8294846058	46.7720682	23.5838917
		node	8865747238	46.7722644	23.5840710
		node	8865747239	46.7722752	23.5840305
		node	8865747244	46.7722549	23.5834504
		node	8865747246	46.7720748	23.5838989
secondary	Strada Ion Popescu Voitești	way	7976483		
	I.P. Voitești	node	432816166	46.7749452	23.5914989
		node	3986042901	46.7756563	23.5906240
crossing		node	6987603513	46.7754813	23.5908513
		node	6987603515	46.7755394	23.5907811
		node	9554183930	46.7753374	23.5910252
		node	9554183935	46.7753705	23.5909851
primary	Piața Mihai Viteazu	way	7976486		
		node	3450885987	46.7737929	23.5883233
		node	3450885988	46.7736722	23.5881287
		node	3450887593	46.7738330	23.5884513
crossing		node	4294378463	46.7737769	23.5882722
crossing		node	9431534033	46.7737633	23.5882536
primary	Piața Mihai Viteazu	way	7976495		
traffic_signals		node	59665642	46.7757039	23.5905688
	Pod Traian	node	429919282	46.7753999	23.5903156
		node	2898095373	46.7755094	23.5904175
		node	5087358635	46.7756271	23.5905068
crossing		node	6987603514	46.7755823	23.5904739
secondary	Strada Ion Popescu Voitești	way	7976555		
traffic_signals		node	59665642	46.7757039	23.5905688
		node	3213839709	46.7758053	23.5904256
secondary	Strada Dacia	way	7976556		
		node	59666467	46.7751250	23.5883640
traffic_signals		node	258987403	46.7747489	23.5873082
		node	3651346015	46.7750778	23.5882376
		node	3651346018	46.7749007	23.5876031
		node	3651346022	46.7750352	23.5880998
crossing		node	4322863393	46.7748416	23.5874658
		node	5599390235	46.7747697	23.5873420
		node	9454822779	46.7747756	23.5873522
residential	Piața Mihai Viteazu	way	7976586		
		node	59666046	46.7749339	23.5897088
	Piața Mihai Viteazul Vest	node	429919280	46.7746190	23.5900406
		node	3281966035	46.7746631	23.5899954
crossing		node	3780817057	46.7748641	23.5897871
primary	Strada George Barițiu	way	7976593		
		node	59666047	46.7738005	23.5880362
		node	507121927	46.7730677	23.5870463
crossing		node	3787470062	46.7736763	23.5878626
		node	5599390259	46.7731083	23.5870785
		node	5754947577	46.7731496	23.5871138
		node	7822254962	46.7737654	23.5879872
		node	7822254964	46.7737201	23.5879238
		node	9454822782	46.7736955	23.5878895
pedestrian	Strada Matei Corvin	way	23893843		
		node	258986096	46.7709776	23.5877116
		node	2123428469	46.7707379	23.5878902
crossing		node	7578551400	46.7702673	23.5883039
		node	8234360969	46.7703107	23.5882637
		node	8566746839	46.7702877	23.5882850
primary	Strada Regele Ferdinand	way	23893975		
		node	59666047	46.7738005	23.5880362
		node	3450885988	46.7736722	23.5881287
primary	Strada Horea	way	23893976		
traffic_signals		node	258987403	46.7747489	23.5873082
		node	258987404	46.7745045	23.5874684
primary	Podul Horea	way	23893983		
		node	258987400	46.7741321	23.5877441
		node	258987404	46.7745045	23.5874684
residential	Strada Frédéric Joliot-Curie	way	27173012		
		node	59665263	46.7736765	23.5925472
		node	298147130	46.7732357	23.5924508
		node	1883245254	46.7735947	23.5924619
		node	3213753002	46.7736408	23.5924967
residential	Strada Ștefan Ludwig Roth	way	31579377		
		node	353352813	46.7748676	23.5865026
		node	353352814	46.7756529	23.5867109
		node	354671691	46.7747375	23.5864425
		node	6473307089	46.7747970	23.5864718
living_street	Strada Tipografiei	way	31584504		
		node	353429495	46.7731504	23.5893097
		node	353429498	46.7732539	23.5897537
		node	353429500	46.7733264	23.5907852
		node	553082968	46.7733055	23.5900042
		node	3065571306	46.7733232	23.5902095
		node	3065571307	46.7733341	23.5904915
		node	6345106758	46.7733180	23.5900946
		node	8514894764	46.7729943	23.5887842
		node	9408060345	46.7729983	23.5887979
		node	9446772101	46.7729666	23.5887181
secondary	Strada Ion Popescu Voitești	way	31692369		
		node	2624813536	46.7742361	23.5920622
		node	2624813540	46.7743526	23.5919842
		node	2624813551	46.7742927	23.5920102
		node	2624813554	46.7744280	23.5919597
		node	2624813556	46.7742557	23.5920360
		node	2624813562	46.7742112	23.5921188
		node	6474104743	46.7742228	23.5920909
primary	Piața Unirii	way	37153661		
		node	1270726670	46.7710038	23.5900197
		node	1270726673	46.7708760	23.5898216
residential	Strada General Dragalina	way	37196673		
traffic_signals		node	258987403	46.7747489	23.5873082
		node	262942553	46.7742398	23.5864628
		node	3213238783	46.7745621	23.5869948
crossing		node	5741185688	46.7747092	23.5872416
crossing		node	5757546877	46.7746649	23.5871673
		node	7891266137	46.7747437	23.5872990
		node	8653582819	46.7743088	23.5865767
		node	8871117730	46.7744843	23.5868663
residential	Strada Bolyai János	way	37589764		
		node	258986041	46.7705353	23.5918392
		node	258986054	46.7713918	23.5912325
		node	432815332	46.7712814	23.5913105
		node	2852525801	46.7713485	23.5912630
stop		node	5692091990	46.7705905	23.5918001
crossing		node	8566746753	46.7713365	23.5912690
		node	9408060332	46.7713203	23.5912812
residential	Strada Dávid Ferenc	way	43707023		
traffic_signals		node	59667042	46.7741275	23.5903916
		node	3503566695	46.7737300	23.5905817
crossing		node	3780816957	46.7740955	23.5904169
		node	9431510409	46.7740720	23.5904275
pedestrian	Strada Dávid Ferenc	way	43707025		
		node	553082711	46.7722462	23.5913837
		node	8336169248	46.7716241	23.5917854
		node	9495580105	46.7722249	23.5913975
residential	Strada Cotită	way	43707065		
		node	553082711	46.7722462	23.5913837
		node	553082968	46.7733055	23.5900042
		node	553082970	46.7720442	23.5907332
		node	553082971	46.7725806	23.5904450
		node	553082994	46.7723240	23.5905791
		node	6334949584	46.7726499	23.5904019
		node	6486728848	46.7720443	23.5907605
		node	6486728849	46.7720554	23.5907082
		node	8514894765	46.7732468	23.5900398
		node	9341095789	46.7722385	23.5913598
		node	9363456861	46.7729780	23.5902029
		node	9513735251	46.7721723	23.5911555
residential	Strada Ștefan Octavian Iosif	way	43707072		
		node	553082993	46.7719874	23.5894841
		node	553082994	46.7723240	23.5905791
		node	1883245252	46.7722949	23.5904466
		node	8548435333	46.7720069	23.5895452
		node	9408060344	46.7720104	23.5895560
residential	Strada Brassai Sámuel	way	43707293		
		node	553082711	46.7722462	23.5913837
		node	553082856	46.7725997	23.5926917
		node	9341095788	46.7722656	23.5914553
residential	Strada Dávid Ferenc	way	43707294		
		node	353429500	46.7733264	23.5907852
		node	553082708	46.7725249	23.5911714
		node	553082711	46.7722462	23.5913837
		node	3063500545	46.7723890	23.5912649
		node	3063500565	46.7727108	23.5910465
		node	3063500568	46.7729147	23.5909418
		node	3063500569	46.7731207	23.5908580
pedestrian	Strada Andrei Șaguna	way	43707295		
		node	553082418	46.7734720	23.5891664
		node	553082419	46.7735546	23.5898748
		node	553082705	46.7736356	23.5906309
		node	6345106756	46.7735430	23.5897752
		node	6345106768	46.7735231	23.5896043
		node	6345106771	46.7733653	23.5887104
		node	8517959009	46.7736292	23.5905734
		node	8548435335	46.7733064	23.5884586
		node	9408060350	46.7733093	23.5884711
pedestrian	Strada Victor Deleu	way	43707627		
		node	291910844	46.7725022	23.5874773
		node	553086444	46.7719766	23.5876456
		node	1883218090	46.7722874	23.5875706
		node	2960930633	46.7724720	23.5874886
		node	4636386972	46.7720192	23.5876662
		node	6806219651	46.7721380	23.5876143
secondary	Strada Ion Popescu Voitești	way	44356590		
		node	354655637	46.7743372	23.5922425
traffic_signals		node	354656472	46.7743081	23.5922522
primary	Piața Mihai Viteazu	way	44606998		
traffic_signals		node	354655639	46.7742323	23.5921774
traffic_signals		node	354656472	46.7743081	23.5922522
		node	6474104745	46.7742462	23.5921979
		node	6474104746	46.7742846	23.5922364
		node	6474104772	46.7742612	23.5922163
residential	Strada Iuliu Maniu	way	46240381		
		node	258986041	46.7705353	23.5918392
		node	589929450	46.7700444	23.5903694
		node	2731559617	46.7700611	23.5904216
		node	6336724198	46.7704214	23.5914987
		node	6337756296	46.7703103	23.5911667
primary	Strada Regele Ferdinand	way	55556740		
		node	258986254	46.7712468	23.5898869
		node	553082993	46.7719874	23.5894841
		node	1270726670	46.7710038	23.5900197
crossing		node	6028597016	46.7710916	23.5899707
traffic_signals		node	6334949685	46.7711363	23.5899458
primary	Strada Cuza Vodă	way	56725337		
		node	59665263	46.7736765	23.5925472
		node	311485908	46.7740347	23.5923873
		node	553082417	46.7737973	23.5924895
		node	3213770226	46.7739986	23.5924100
crossing		node	3213770242	46.7740164	23.5923999
		node	6474104773	46.7737576	23.5925063
		node	6474104774	46.7737206	23.5925244
primary	Piața Unirii	way	118721964		
		node	1270726673	46.7708760	23.5898216
traffic_signals		node	1270726674	46.7706975	23.5899429
		node	1270727185	46.7703700	23.5901538
		node	2852525401	46.7708266	23.5898549
crossing		node	3631723888	46.7707403	23.5899137
crossing		node	8566746752	46.7708369	23.5898480
primary	Piața Mihai Viteazu	way	171984639		
traffic_signals		node	59667042	46.7741275	23.5903916
		node	8296891407	46.7741680	23.5916087
primary	Piața Mihai Viteazu	way	171984641		
		node	59666046	46.7749339	23.5897088
		node	59666047	46.7738005	23.5880362
		node	3450885989	46.7739913	23.5883281
crossing		node	3780817157	46.7748550	23.5895931
crossing		node	3787470060	46.7739007	23.5881887
traffic_signals		node	8267430560	46.7739176	23.5882149
		node	8566746780	46.7738780	23.5881542
pedestrian	Strada Sextil Pușcariu	way	177921037		
		node	291910861	46.7713725	23.5885878
		node	291927820	46.7718784	23.5883475
		node	6486728846	46.7713995	23.5885839
		node	6486728847	46.7713490	23.5885665
		node	8234360970	46.7718505	23.5883613
		node	8294724519	46.7710615	23.5878016
		node	9009713780	46.7710755	23.5878593
pedestrian	Strada Bolyai János	way	177922839		
		node	1883241237	46.7701846	23.5920939
		node	4611938255	46.7699501	23.5922590
		node	4611938256	46.7699586	23.5922529
residential	Piața Mihai Viteazu	way	190629952		
traffic_signals		node	59667042	46.7741275	23.5903916
	Piața Mihai Viteazul Vest	node	429919280	46.7746190	23.5900406
crossing		node	455918809	46.7742940	23.5903084
primary	Strada Regele Ferdinand	way	210597392		
		node	553082416	46.7732985	23.5884248
		node	3450885988	46.7736722	23.5881287
crossing		node	3787470061	46.7735736	23.5881960
traffic_signals		node	8267430561	46.7735267	23.5882327
crossing		node	8566746841	46.7736458	23.5881467
		node	9363445457	46.7733630	23.5883728
primary	Strada Cuza Vodă	way	256854467		
		node	311485908	46.7740347	23.5923873
		node	2624813552	46.7741785	23.5921726
		node	2624813562	46.7742112	23.5921188
		node	2624813566	46.7741142	23.5922732
residential	Strada Ștefan Ludwig Roth	way	275777271		
		node	353352814	46.7756529	23.5867109
		node	2804513424	46.7758210	23.5867416
		node	2804513425	46.7758499	23.5867561
		node	2804513426	46.7758650	23.5867796
		node	2804513427	46.7758873	23.5872088
		node	2849974648	46.7758762	23.5868194
		node	5599390244	46.7758864	23.5871782
crossing		node	8566746827	46.7758832	23.5870661
residential	Strada Ștefan Ludwig Roth	way	275777470		
		node	353352814	46.7756529	23.5867109
		node	353352816	46.7756868	23.5867663
		node	354671713	46.7757190	23.5872282
		node	2849974647	46.7757029	23.5868183
		node	5599390245	46.7757170	23.5871935
crossing		node	8566746828	46.7757129	23.5870854
primary	Strada Horea	way	277741511		
traffic_signals		node	258987403	46.7747489	23.5873082
		node	354671713	46.7757190	23.5872282
crossing		node	5741084481	46.7748819	23.5872961
primary	Strada Cuza Vodă	way	286078255		
		node	311485908	46.7740347	23.5923873
traffic_signals		node	354656472	46.7743081	23.5922522
		node	6474104759	46.7742162	23.5923162
		node	6474104760	46.7741105	23.5923678
		node	8749310055	46.7740866	23.5923740
secondary	Strada Ion Popescu Voitești	way	287676152		
		node	353774165	46.7744469	23.5921620
traffic_signals		node	696644463	46.7744915	23.5921219
		node	2624813542	46.7747425	23.5917657
crossing		node	3213771271	46.7745858	23.5920164
primary	Piața Mihai Viteazu	way	302113472		
traffic_signals		node	354655639	46.7742323	23.5921774
		node	2624813562	46.7742112	23.5921188
		node	6474104744	46.7742203	23.5921486
primary	Bulevardul 21 Decembrie 1989	way	302299788		
		node	258986054	46.7713918	23.5912325
crossing		node	3631723891	46.7714216	23.5913360
	Sora	node	5119929679	46.7716147	23.5920026
traffic_signals		node	8336169245	46.7714436	23.5914128
		node	9341097624	46.7715619	23.5918256
secondary	Strada Ion Popescu Voitești	way	302299801		
	I.P. Voitești	node	432816166	46.7749452	23.5914989
	Piața Mihai Viteazul Est	node	5112209144	46.7748034	23.5916869
		node	9554183927	46.7748113	23.5916764
secondary	Podul Decebal	way	315275160		
traffic_signals		node	289646122	46.7761407	23.5900063
		node	3213839705	46.7760682	23.5900776
secondary	Podul Traian	way	315275163		
		node	3213839705	46.7760682	23.5900776
		node	3213839709	46.7758053	23.5904256
primary	Piața Mihai Viteazu	way	317408088		
		node	59665801	46.7741115	23.5900951
traffic_signals		node	59667042	46.7741275	23.5903916
bus_stop	Piața Mihai Viteazul Sud	node	1705951223	46.7740276	23.5893538
		node	2898095370	46.7740998	23.5899359
crossing		node	3780816857	46.7741186	23.5902205
primary	Piața Unirii	way	325146681		
		node	1270726673	46.7708760	23.5898216
crossing		node	3631724601	46.7707998	23.5896846
		node	5091503880	46.7707751	23.5896284
primary	Strada Gheorghe Barițiu	way	338025192		
		node	507121927	46.7730677	23.5870463
		node	3450885988	46.7736722	23.5881287
		node	3450887595	46.7732491	23.5874878
crossing		node	3787470063	46.7735644	23.5879782
		node	3842476676	46.7734391	23.5877900
		node	5087696380	46.7731071	23.5871749
		node	7822254960	46.7730792	23.5870838
traffic_signals		node	8267430563	46.7735379	23.5879384
		node	9454822785	46.7736206	23.5880590
pedestrian	Strada Bolyai János	way	338683090		
		node	258986041	46.7705353	23.5918392
		node	1883241237	46.7701846	23.5920939
		node	8285194824	46.7705000	23.5918648
residential	Strada Dávid Ferenc	way	343517468		
		node	353429500	46.7733264	23.5907852
		node	553082705	46.7736356	23.5906309
give_way		node	6345106746	46.7733842	23.5907606
		node	8461247293	46.7734149	23.5907448
residential	Strada Dávid Ferenc	way	343517469		
		node	3503566695	46.7737300	23.5905817
		node	3503566696	46.7736523	23.5906220
primary	Piața Mihai Viteazu	way	359110259		
bus_stop	Piața Mihai Viteazul Sud	node	1705951223	46.7740276	23.5893538
		node	3450887593	46.7738330	23.5884513
		node	9165412514	46.7739931	23.5891936
primary	Strada Horea	way	359110260		
		node	59666047	46.7738005	23.5880362
		node	258987400	46.7741321	23.5877441
crossing		node	5599390554	46.7738735	23.5879659
primary	Strada Regele Ferdinand	way	363159274		
		node	258986256	46.7729730	23.5887120
		node	553082416	46.7732985	23.5884248
crossing		node	8517872573	46.7730219	23.5886689
traffic_signals		node	8517872574	46.7730022	23.5886862
crossing		node	8566746852	46.7729895	23.5886974
primary	Strada Regele Ferdinand	way	363255021		
		node	258986123	46.7721093	23.5894156
		node	553082993	46.7719874	23.5894841
primary	Strada Regele Ferdinand	way	363255022		
		node	258986123	46.7721093	23.5894156
		node	258986255	46.7725816	23.5890778
		node	258986256	46.7729730	23.5887120
crossing		node	4129739476	46.7722293	23.5893366
		node	6315072276	46.7725135	23.5891278
	Central	node	6972001117	46.7727113	23.5889747
traffic_signals		node	7322194870	46.7721719	23.5893744
		node	9446772101	46.7729666	23.5887181
secondary	Strada Ion Popescu Voitești	way	389686394		
		node	2624813542	46.7747425	23.5917657
		node	2624813554	46.7744280	23.5919597
crossing		node	2624813570	46.7745169	23.5919241
		node	6474104747	46.7746391	23.5918508
		node	6474104771	46.7746028	23.5918777
residential	Strada Iașilor	way	395787420		
traffic_signals		node	59665642	46.7757039	23.5905688
		node	5087358632	46.7757459	23.5906083
		node	6987603512	46.7757922	23.5906400
primary	Bulevardul 21 Decembrie 1989	way	411913364		
		node	258986054	46.7713918	23.5912325
		node	1270726670	46.7710038	23.5900197
traffic_signals		node	1270726672	46.7710916	23.5902312
crossing		node	3631723885	46.7710622	23.5901633
secondary	Strada Ion Popescu Voitești	way	439842578		
traffic_signals		node	59665642	46.7757039	23.5905688
		node	3986042901	46.7756563	23.5906240
residential	Strada Octavian Petrovici	way	466395276		
		node	291910844	46.7725022	23.5874773
		node	1883218092	46.7724688	23.5874048
		node	3188962999	46.7723919	23.5872191
		node	4611970205	46.7723561	23.5871343
residential	Strada Octavian Petrovici	way	466395278		
		node	258986256	46.7729730	23.5887120
		node	291910844	46.7725022	23.5874773
		node	1883218093	46.7726173	23.5877468
		node	1883218094	46.7727660	23.5881593
		node	7991356028	46.7725420	23.5875746
		node	8548435337	46.7729428	23.5886321
		node	9125685031	46.7729477	23.5886433
		node	9363450340	46.7726807	23.5879226
secondary	Strada Ion Popescu Voitești	way	497860198		
		node	353774165	46.7744469	23.5921620
		node	354655637	46.7743372	23.5922425
residential	Strada Frédéric Joliot-Curie	way	522865607		
		node	298147130	46.7732357	23.5924508
		node	553082856	46.7725997	23.5926917
		node	3213770245	46.7731589	23.5924676
secondary	Strada Ion Popescu Voitești	way	525510189		
		node	2624813542	46.7747425	23.5917657
	Piața Mihai Viteazul Est	node	5112209144	46.7748034	23.5916869
pedestrian	Piața Muzeului	way	556084241		
		node	1883218088	46.7719614	23.5876823
		node	2123428275	46.7717311	23.5876654
		node	2544800096	46.7718241	23.5878214
		node	2544800097	46.7718976	23.5877893
		node	2544800098	46.7719001	23.5877220
		node	2797410158	46.7720429	23.5876192
		node	2797410159	46.7714551	23.5867675
		node	2797412187	46.7715169	23.5869527
		node	2797412207	46.7716535	23.5866107
		node	2797412236	46.7716917	23.5875581
		node	2797412242	46.7715998	23.5872094
		node	2797412399	46.7719948	23.5875849
		node	4636386972	46.7720192	23.5876662
		node	5349211323	46.7715898	23.5866364
		node	5349211324	46.7715157	23.5867002
		node	5364334705	46.7717594	23.5878549
		node	6806219648	46.7717990	23.5878344
		node	6806219650	46.7719905	23.5877689
		node	8294724518	46.7717140	23.5876187
primary	Piața Mihai Viteazu	way	690898849		
		node	59666046	46.7749339	23.5897088
	Pod Traian	node	429919282	46.7753999	23.5903156
		node	5087696378	46.7753139	23.5902216
		node	7975736450	46.7751070	23.5899470
primary	Piața Unirii	way	694504536		
traffic_signals		node	258985488	46.7702467	23.5884782
traffic_signals		node	258985896	46.7707624	23.5896012
		node	5091503880	46.7707751	23.5896284
residential	Strada Croitorilor	way	694979248		
		node	353774166	46.7747123	23.5922016
		node	353774167	46.7749206	23.5922700
		node	353774168	46.7750875	23.5923599
crossing		node	354656260	46.7746074	23.5921717
traffic_signals		node	696644463	46.7744915	23.5921219
		node	6486785207	46.7748090	23.5922281
		node	6486785208	46.7752173	23.5924336
secondary	Strada Traian	way	694979985		
traffic_signals		node	289646122	46.7761407	23.5900063
crossing		node	3213839704	46.7762585	23.5901363
		node	5087358633	46.7761768	23.5900395
secondary	Strada Dacia	way	694979986		
		node	59666467	46.7751250	23.5883640
traffic_signals		node	289646122	46.7761407	23.5900063
bus_stop	Dacia	node	736608144	46.7756408	23.5892446
crossing		node	3213839711	46.7760381	23.5898718
		node	5087358634	46.7760778	23.5899205
